BCBS_Name,Acronym
Unassigned,IVQ
Blue Cross Blue Shield of South Carolina,IVR
Blue Cross of California,IVS
Wellmark BCBS,IVT
Blue Cross Blue Shield of South Carolina,IVU
Highmark BCBS of Pennsylvania,IVV
Anthem BCBS of Wisconsin,IVW
Anthem BCBS of Ohio,IVX
Blue Cross Blue Shield of Rhode Island,IVY
Anthem BCBS of Ohio,IVZ
Anthem BCBS of Ohio,IWA
Blue Cross Blue Shield of Nebraska,IWB
Anthem BCBS of Virginia,IWC
CareFirst BCBS,IWD
Wellmark BCBS,IWE
Empire Blue Cross Blue Shield,IWF
Excellus BCBS,IWG
CareFirst BCBS,IWH
Anthem BCBS of Georgia,IWI
Anthem BCBS of Ohio,IWJ
Blue Cross Blue Shield of Michigan,IWK
Blue Cross of California,IWL
Blue Shield of Northeastern New York,IWM
Anthem BCBS of Ohio,IWN
Anthem BCBS of Missouri,IWO
Blue Cross Blue Shield of Michigan,IWP
Blue Cross of California,IWQ
Anthem BCBS of Connecticut,IWR
Wellmark BCBS,IWS
Capital Blue Cross,IWT
Anthem BCBS of Virginia,IWU
Blue Cross Blue Shield of Kansas City,IWV
Blue Cross Blue Shield of Massachusetts,IWW
BCBS of Western New York,IWX
Empire Blue Cross Blue Shield,IWY
Blue Cross Blue Shield of Michigan,IWZ
Blue Cross Blue Shield of Arkansas,IXA
Blue Shield of California,IXB
Blue Shield of California,IXC
Blue Cross of California,IXD
Anthem BCBS of Ohio,IXE
Anthem BCBS of Indiana,IXF
Anthem BCBS of Indiana,IXG
Anthem BCBS of Indiana,IXH
Blue Cross Blue Shield of South Carolina,IXI
Anthem BCBS of Indiana,IXJ
Empire Blue Cross Blue Shield,IXK
Blue Shield of California,IXL
Blue Shield of California,IXM
Anthem BCBS of Ohio,IXN
Blue Shield of California,IXO
Anthem BCBS of Missouri,IXP
Blue Cross Blue Shield of South Carolina,IXQ
Blue Cross Blue Shield of Michigan,IXR
Independence Blue Cross FOC,IXS
Blue Cross of California,IXT
Independence Blue Cross FOC,IXU
Unassigned,IXV
Blue Cross Blue Shield of Michigan,IXW
Empire Blue Cross Blue Shield,IXX
Anthem BCBS of Ohio,IXY
Anthem BCBS of Georgia,IXZ
Unassigned,IYA
Anthem BCBS of Wisconsin,IYB
Independence Blue Cross FOC,IYC
Capital Blue Cross,IYD
Wellmark BCBS,IYE
Unassigned,IYF
Blue Cross Blue Shield of South Carolina,IYG
Anthem BCBS of Kentucky,IYH
Blue Cross Blue Shield of Michigan,IYI
Blue Cross Blue Shield of South Carolina,IYJ
Blue Cross Blue Shield of South Carolina,IYK
Blue Cross of California,IYL
Blue Cross Blue Shield of Minnesota,IYM
Premera Blue Cross,IYN
Blue Cross Blue Shield of Michigan,IYO
Anthem BCBS of Colorado,IYP
Blue Cross Blue Shield of South Carolina,IYQ
Blue Cross Blue Shield of South Carolina,IYR
Blue Cross Blue Shield of Rhode Island,IYS
Anthem BCBS of Georgia,IYT
Blue Cross Blue Shield of Michigan,IYU
Blue Cross Blue Shield of Michigan,IYV
Independence Blue Cross FOC,IYW
Blue Cross Blue Shield of Michigan,IYX
Blue Cross Blue Shield of Michigan,IYY
Blue Cross Blue Shield of Michigan,IYZ
